(67, 25) , (71, 28) , 0.8590435567936646
(7, 64) , (28, 41) , 0.7178612728998364
(61, 33) , (65, 0) , 0.7915891453874083
(75, 14) , (92, 71) , 0.9041442424547043
(42, 64) , (89, 52) , 0.25580797540938816
(94, 22) , (73, 51) , 0.3540554751529844
(49, 96) , (69, 99) , 0.726385407000207
(53, 26) , (76, 0) , 0.11112372153114924
(81, 54) , (67, 80) , 0.3143012798062115
(64, 0) , (16, 12) , 0.29547708552851837
(74, 52) , (44, 80) , 0.062045450502292265
(16, 4) , (85, 90) , 0.7939790450823823
(36, 84) , (61, 73) , 0.4579167948965468
(0, 80) , (83, 74) , 0.5116097826683441
(42, 23) , (10, 55) , 0.6745365718160857
(86, 100) , (80, 8) , 0.5333853728624517
(96, 64) , (48, 84) , 0.7432974331789216
(46, 17) , (57, 3) , 0.9679960258650392
(83, 89) , (93, 52) , 0.27288493844982054
(88, 28) , (84, 57) , 0.6156533109295225
(52, 71) , (67, 41) , 0.30353637486564555
(24, 62) , (35, 26) , 0.7242696031501412
(15, 53) , (1, 57) , 0.9284718864971181
(5, 76) , (10, 55) , 0.7640111203254172
(38, 52) , (63, 35) , 0.2362361855729722
(8, 30) , (79, 73) , 0.40139591392389573
(11, 59) , (93, 85) , 0.1742636026632869
(57, 63) , (40, 24) , 0.042281545472453996
(81, 93) , (89, 60) , 0.2174129934565765
(6, 35) , (15, 14) , 0.7776617652314174
(37, 54) , (54, 100) , 0.706061999113539
(79, 70) , (51, 40) , 0.802723793624757
(15, 26) , (64, 61) , 0.4643132456124278
(54, 81) , (27, 61) , 0.9499159767813258
(60, 27) , (76, 77) , 0.5666061950776828
(43, 62) , (46, 10) , 0.591204957568449
(10, 76) , (50, 25) , 0.6298053807665281
(43, 48) , (84, 29) , 0.8530532976999653
(32, 29) , (59, 73) , 0.7418051034698505
(86, 46) , (24, 17) , 0.6754377826025542
(100, 14) , (62, 48) , 0.8379214189827212
(47, 75) , (66, 7) , 0.5062013104664249
(9, 51) , (98, 38) , 0.1133526630468985
(28, 52) , (87, 6) , 0.7359582682404754
(73, 7) , (19, 66) , 0.002257284601889342
(53, 86) , (82, 8) , 0.8385184293755628
(92, 76) , (75, 19) , 0.8202841466668
(3, 48) , (91, 5) , 0.8735388700556412
(87, 84) , (89, 65) , 0.7986237033051512
(59, 96) , (73, 86) , 0.17860706585308828
(60, 30) , (100, 93) , 0.160420595810145
(66, 54) , (55, 88) , 0.2754622007178016
(55, 23) , (54, 21) , 0.1357587420323071
(67, 22) , (41, 95) , 0.3557969771966798
(23, 92) , (19, 3) , 0.5185769992437751
(76, 39) , (89, 100) , 0.9389872561555144
(86, 71) , (72, 8) , 0.7847545745699066
(84, 3) , (63, 2) , 0.5034824670267171
(71, 27) , (6, 69) , 0.24396253428654235
(96, 6) , (34, 98) , 0.7706904937194642
(79, 44) , (20, 65) , 0.28985245705566975
(83, 74) , (53, 91) , 0.7283882044523123
(75, 90) , (86, 43) , 0.34288619610813553
(62, 56) , (37, 24) , 0.6320709291575337
(84, 62) , (5, 31) , 0.057932629502202126
(75, 12) , (35, 28) , 0.5602668124563808
(28, 92) , (76, 46) , 0.24185183446365988
(34, 72) , (72, 85) , 0.5481037435503255
(66, 79) , (32, 56) , 0.04185397186639572
(73, 29) , (45, 14) , 0.7845533988954289
(63, 41) , (21, 55) , 0.7128470819811056
(13, 40) , (18, 56) , 0.6646659592865631
(19, 64) , (40, 14) , 0.06657012675144014
(85, 86) , (30, 94) , 0.49868101767426676
(62, 98) , (39, 21) , 0.7554943626303647
(0, 75) , (88, 50) , 0.32313722677413836
(46, 59) , (85, 8) , 0.21390913043161808
(95, 10) , (96, 56) , 0.5594562284612536
(18, 10) , (74, 4) , 0.5988139614719035
(32, 4) , (87, 44) , 0.5724312021312639
(63, 38) , (26, 93) , 0.027177411501200566
(23, 97) , (91, 27) , 0.7893406863087853
(74, 36) , (34, 72) , 0.8728236047632378
(7, 94) , (80, 31) , 0.6834912386321744
(14, 25) , (88, 68) , 0.9383308738083563
(93, 71) , (0, 81) , 0.7569980022780443
(83, 16) , (39, 48) , 0.4147867651001138
(10, 21) , (28, 18) , 0.738792301285357
(76, 54) , (34, 35) , 0.6688323732285576
(3, 83) , (55, 8) , 0.33982645129516187
(69, 15) , (43, 25) , 0.6617478059370783
(84, 54) , (0, 69) , 0.5912787224711734
(20, 27) , (23, 45) , 0.8422174938093403
(10, 89) , (30, 11) , 0.48338772259112794
(36, 50) , (15, 38) , 0.06325069185269183
(20, 47) , (81, 52) , 0.6726885706551147
(86, 74) , (27, 0) , 0.29653968959718824
(50, 6) , (60, 93) , 0.6172725196693609
(69, 93) , (30, 21) , 0.8140283911569653
(45, 89) , (42, 84) , 0.5586136979294304
(86, 77) , (34, 2) , 0.22614607251740104
(33, 95) , (48, 97) , 0.7981060756950664
(43, 41) , (94, 30) , 0.07260043806692873
(1, 92) , (65, 98) , 0.9846922034416069
(5, 93) , (60, 97) , 0.4718457106052014
(32, 21) , (54, 94) , 0.19048597281847635
(21, 51) , (67, 13) , 0.2556839925117276
(7, 67) , (55, 53) , 0.661974413477801
(6, 77) , (51, 47) , 0.7973887644800901
(46, 96) , (100, 46) , 0.7504272931945917
(67, 65) , (46, 81) , 0.3401521087051914
(66, 50) , (38, 4) , 0.6285315545987541
(11, 20) , (14, 79) , 0.6369851942779549
(28, 6) , (20, 17) , 0.5662088926998889
(4, 33) , (3, 20) , 0.41026165643865964
(68, 21) , (36, 53) , 0.3337823668350568
(52, 56) , (99, 21) , 0.11159967608814192
(6, 16) , (93, 74) , 0.174576355282814
(89, 96) , (45, 97) , 0.5243408307216576
(28, 59) , (39, 31) , 0.78507524323811
(18, 65) , (82, 59) , 0.06432369772665691
(5, 24) , (33, 40) , 0.9797997786525788
(79, 22) , (67, 70) , 0.0655855211631664
(0, 50) , (6, 31) , 0.3201533746243659
(35, 11) , (80, 78) , 0.6215350693513314
(79, 46) , (94, 6) , 0.11737784022907793
(95, 40) , (63, 24) , 0.41423489020536586
(98, 58) , (42, 66) , 0.2998190287562983
(95, 76) , (99, 61) , 0.5347684201460056
(64, 38) , (12, 75) , 0.6221763219041417
(100, 57) , (95, 19) , 0.8281818726997792
(11, 7) , (12, 55) , 0.899407271732524
(12, 98) , (51, 33) , 0.2514705239911359
(37, 92) , (98, 66) , 0.970946700325822
(44, 55) , (81, 59) , 0.9092104879465375
(57, 66) , (79, 78) , 0.5833931173258116
(35, 40) , (9, 7) , 0.40785150917214275
(92, 95) , (62, 25) , 0.6779393998760951
(53, 60) , (100, 26) , 0.00044328035178642367
(70, 81) , (23, 81) , 0.8927129995573689
(36, 41) , (49, 41) , 0.4686134497899148
(10, 70) , (9, 51) , 0.3692112852408489
(24, 82) , (62, 35) , 0.07560210115476396
(68, 6) , (61, 35) , 0.15722269862038096
(17, 24) , (91, 77) , 0.5210491118889418
(18, 92) , (28, 11) , 0.6718143765399406
(99, 18) , (100, 95) , 0.5819942708790755
(24, 66) , (28, 33) , 0.10039348266468795
(56, 76) , (12, 99) , 0.7609902294792174
(88, 96) , (46, 51) , 0.6620039912244053
(68, 50) , (3, 1) , 0.4877348010449537
(48, 94) , (17, 9) , 0.7157668045832221
(36, 85) , (27, 61) , 0.26332689153359157
(43, 52) , (80, 27) , 0.012852310185768379
(19, 61) , (24, 100) , 0.7982925423991375
(58, 23) , (38, 11) , 0.08240738388440594
(85, 81) , (80, 68) , 0.31287069841298343
(65, 72) , (99, 98) , 0.8071472656170894
(85, 73) , (55, 29) , 0.5285778651380134
(9, 48) , (67, 63) , 0.821065069278831
(24, 73) , (70, 0) , 0.4399177581800825
(60, 16) , (52, 33) , 0.5565804907593511
(16, 49) , (14, 46) , 0.8524742944334328
(16, 45) , (25, 89) , 0.4514909040812183
(82, 49) , (97, 8) , 0.28032883727890556
(18, 92) , (80, 89) , 0.37154076400045566
(57, 8) , (14, 52) , 0.34676654840073573
(16, 94) , (100, 48) , 0.08828387079787336
(30, 40) , (35, 89) , 0.9746899280361575
(97, 52) , (61, 70) , 0.27339180811646835
(41, 71) , (55, 5) , 0.8492973788586016
(69, 18) , (53, 10) , 0.7597144169188393
(2, 42) , (52, 56) , 0.5959730808283376
(43, 72) , (2, 38) , 0.5774424818082693
(34, 3) , (5, 56) , 0.3173169268550915
(18, 47) , (73, 54) , 0.6201360696383651
(35, 1) , (94, 20) , 0.3103051580848952
(0, 15) , (94, 30) , 0.3091090101921019
(67, 91) , (6, 19) , 0.198098858143684
(41, 33) , (40, 77) , 0.8040803517591064
(96, 35) , (17, 28) , 0.6164752389718866
(32, 2) , (83, 30) , 0.33856140024829773
(25, 16) , (24, 10) , 0.38167640298094707
(91, 62) , (9, 10) , 0.07519492575630204
(9, 54) , (9, 0) , 0.6050513257957122
(43, 70) , (9, 63) , 0.332151128674121
(84, 70) , (98, 52) , 0.21180556587796606
(60, 22) , (46, 97) , 0.826678609260615
(20, 20) , (16, 72) , 0.38565307065691234
(20, 63) , (13, 69) , 0.81534902446109
(30, 11) , (34, 22) , 0.3509985195098513
(92, 84) , (7, 48) , 0.08110678294987361
(31, 74) , (54, 46) , 0.18225608014709405
(27, 59) , (93, 47) , 0.31849525620016017
(40, 63) , (73, 42) , 0.46459945156318183
(61, 58) , (78, 43) , 0.8472939974491969
(64, 34) , (43, 54) , 0.7824058229025956
(65, 4) , (12, 43) , 0.14285332671903173
(15, 81) , (33, 81) , 0.500023504421176
(70, 65) , (34, 5) , 0.8102959784432489
(26, 41) , (42, 8) , 0.31063471331452863
(97, 100) , (65, 19) , 0.6546293512092644
(17, 48) , (79, 41) , 0.07826341619198429
(89, 90) , (77, 97) , 0.03849241566613215
(98, 63) , (43, 84) , 0.5353193168756986
(75, 59) , (42, 86) , 0.5263013784264425
(15, 90) , (92, 100) , 0.7812438918065286
(100, 12) , (39, 37) , 0.5645094768958205
(36, 93) , (3, 1) , 0.018659099660022882
(87, 38) , (93, 73) , 0.41384846735208114
(5, 61) , (17, 21) , 0.427223544015523
(31, 22) , (2, 6) , 0.9247110599857186
(88, 50) , (26, 44) , 0.15262508868360714
(31, 86) , (47, 82) , 0.25152860262606136
(80, 32) , (43, 76) , 0.32945111372422375
(47, 78) , (36, 68) , 0.9851887426263106
(39, 36) , (23, 91) , 0.2709199124316045
(85, 16) , (21, 15) , 0.43176891614625723
(42, 39) , (96, 1) , 0.8487234072983977
(33, 50) , (65, 5) , 0.7486138347774297
(15, 40) , (28, 25) , 0.2537492835745856
(19, 13) , (82, 12) , 0.7415127397115695
(85, 34) , (12, 81) , 0.5103133739840329
(69, 38) , (17, 47) , 0.9019227330168289
(60, 68) , (36, 6) , 0.2997021916068566
(61, 38) , (78, 95) , 0.7538346074428138
(86, 98) , (93, 67) , 0.03312292453861754
(58, 0) , (76, 41) , 0.8204657024834553
(99, 79) , (20, 47) , 0.4893062505190716
(72, 23) , (15, 57) , 0.06466567663967604
(4, 69) , (42, 38) , 0.5876293539228679
(72, 81) , (100, 10) , 0.3636072847357309
(89, 38) , (73, 6) , 0.44293784727869334
(17, 73) , (19, 61) , 0.605182659873784
(83, 43) , (47, 20) , 0.06751767490943439
(33, 70) , (16, 4) , 0.3199978625491666
(77, 7) , (35, 29) , 0.09559821543230063
(70, 88) , (75, 32) , 0.5673758179756981
(50, 7) , (69, 27) , 0.5407149221401656
(23, 66) , (53, 26) , 0.040329891920088956
(37, 9) , (13, 77) , 0.6227174889093661
(93, 14) , (3, 46) , 0.8428725502480435
(16, 74) , (14, 14) , 0.8616849251408071
(36, 41) , (66, 87) , 0.5672469887103205
(22, 23) , (10, 22) , 0.3111620682120111
(10, 32) , (98, 61) , 0.1496518403881667
(0, 83) , (73, 4) , 0.03013768129489458
(75, 39) , (41, 3) , 0.7719293113767222
(23, 14) , (34, 74) , 0.5119497448703862
(23, 76) , (84, 76) , 0.11786324151757344
(62, 53) , (2, 91) , 0.4930101869612755
(69, 20) , (25, 52) , 0.9504993509733467
(68, 9) , (42, 61) , 0.42099960000674497
(99, 19) , (58, 38) , 0.476673245033996
(98, 26) , (41, 37) , 0.658556711210395
(52, 45) , (20, 26) , 0.8804635627581455
(30, 28) , (68, 23) , 0.13243222602668092
(70, 26) , (29, 14) , 0.5816947574681712
(71, 90) , (35, 6) , 0.16722022671095493
(57, 80) , (79, 37) , 0.3629529248797243
(11, 24) , (79, 43) , 0.9094191460909733
(84, 40) , (25, 75) , 0.9783309671375516
(32, 71) , (54, 30) , 0.2223970389714609
(67, 10) , (54, 37) , 0.9818107995145391
(64, 31) , (3, 69) , 0.11224847403873617
(75, 2) , (28, 54) , 0.7206493207078831
(65, 79) , (34, 51) , 0.7598187279897431
(56, 6) , (50, 84) , 0.6174643517709877
(78, 70) , (11, 73) , 0.971185401370055
(10, 8) , (72, 78) , 0.21378603786102568
(74, 71) , (86, 22) , 0.3137220641220273
(31, 86) , (88, 83) , 0.27668376539184325
(19, 59) , (70, 64) , 0.2677462371506172
(0, 73) , (14, 25) , 0.8641487979553447
(7, 60) , (8, 98) , 0.9291721096736107
(19, 76) , (50, 59) , 0.655504859373763
(2, 82) , (77, 53) , 0.7784061153056852
(99, 28) , (11, 97) , 0.3176828302097765
(59, 21) , (43, 32) , 0.9020522038557274
(94, 59) , (5, 48) , 0.016452330597827358
(33, 97) , (57, 64) , 0.16985489078242955
(67, 6) , (99, 87) , 0.9248961531344629
(7, 73) , (6, 95) , 0.07729391253227547
(1, 70) , (19, 2) , 0.45893581338870604
(17, 34) , (14, 26) , 0.8858830690719413
(56, 64) , (1, 2) , 0.15856122684365093
(84, 17) , (34, 58) , 0.6864950290155897
(18, 32) , (23, 29) , 0.3745361776396703
(52, 14) , (37, 88) , 0.41947975034747687
(28, 74) , (18, 87) , 0.061986563467661515
(90, 16) , (49, 59) , 0.1720065380744732
(75, 39) , (100, 22) , 0.06285494700286265
(95, 1) , (30, 55) , 0.08601760284512572
(73, 7) , (45, 19) , 0.06607105382379208
(44, 89) , (85, 87) , 0.43364750568622557
(76, 65) , (38, 0) , 0.09386520206992777
(57, 61) , (59, 7) , 0.9236258404953853
(41, 57) , (48, 31) , 0.6008487966179215
(40, 65) , (87, 55) , 0.2789275176900956
(23, 73) , (33, 59) , 0.9192014065867616
(42, 39) , (36, 40) , 0.8242037574514702
(41, 23) , (52, 89) , 0.05326908764676619
(45, 82) , (62, 73) , 0.07521281106204636
(26, 50) , (71, 40) , 0.5559362476016766
(97, 23) , (29, 66) , 0.03717294974640373
(4, 73) , (90, 92) , 0.8037054125381095
(37, 30) , (17, 79) , 0.2172363006139394
(85, 6) , (63, 73) , 0.5986876938355723
(4, 98) , (16, 86) , 0.8775598909369984
(94, 82) , (46, 65) , 0.8569570732902707
(38, 16) , (1, 7) , 0.5356401976705908
(63, 17) , (28, 25) , 0.6661556418014069
(13, 42) , (86, 0) , 0.9240399179002218
(2, 6) , (56, 18) , 0.9458096704133573
(33, 59) , (73, 22) , 0.6018771683104022
(37, 8) , (86, 36) , 0.7278821070209832
(32, 91) , (95, 91) , 0.90890759398445
(94, 19) , (39, 33) , 0.726150176554351
(60, 69) , (48, 6) , 0.2626511735551118
(60, 24) , (5, 59) , 0.09054232565285514
(75, 5) , (21, 8) , 0.7818210381526127
(97, 80) , (49, 45) , 0.36070086485758956
(70, 41) , (24, 47) , 0.725655326146972
(59, 34) , (91, 74) , 0.8616045906624586
(78, 4) , (63, 69) , 0.6052290856074579
(62, 24) , (93, 40) , 0.23789408140399027
(49, 83) , (93, 84) , 0.9135417461416669
(73, 16) , (1, 62) , 0.07096620564795009
(86, 5) , (35, 63) , 0.7323819698267264
(66, 30) , (96, 12) , 0.6816069284401292
(96, 56) , (61, 35) , 0.8373781797467078
(23, 39) , (82, 74) , 0.6047141614770992
(96, 19) , (57, 21) , 0.37245469748098803
(92, 24) , (78, 65) , 0.9375094587571993
(46, 11) , (43, 75) , 0.9167605819797644
(75, 30) , (73, 11) , 0.5530041471653508
(44, 62) , (25, 28) , 0.7260725110810637
(59, 86) , (75, 81) , 0.6393670274503341
(60, 77) , (39, 91) , 0.41206986851496885
(83, 17) , (30, 93) , 0.9099450850886309
(38, 42) , (38, 67) , 0.7689829953592839
(20, 17) , (17, 53) , 0.6528429520785782
(78, 78) , (62, 82) , 0.5578062881091084
(58, 90) , (46, 96) , 0.38875418236875525
(34, 4) , (43, 94) , 0.44251522247909447
(24, 63) , (59, 66) , 0.17294836341013764
(27, 30) , (46, 87) , 0.42000846565987127
(60, 10) , (34, 43) , 0.9218261313773142
(54, 99) , (7, 68) , 0.3288469079764159
(0, 99) , (17, 4) , 0.9483385965930967
(66, 70) , (9, 27) , 0.48094528558573
(91, 40) , (43, 67) , 0.33338393244441134
(43, 47) , (82, 66) , 0.5622588435875403
(99, 15) , (26, 29) , 0.3986397265345353
(95, 99) , (60, 60) , 0.03333160651271849
(24, 31) , (17, 20) , 0.67408007689323
(92, 44) , (83, 83) , 0.6818520523583824
(45, 39) , (17, 70) , 0.48682421341835513
(43, 23) , (14, 72) , 0.8953055003997589
(58, 64) , (64, 67) , 0.20429120779006726
(57, 67) , (46, 68) , 0.1354106494608759
(59, 13) , (36, 57) , 0.2900187812654169
(21, 50) , (36, 45) , 0.05106255734734988
(50, 69) , (89, 41) , 0.960534818775781
(89, 8) , (54, 44) , 0.10670246954718365
(58, 93) , (17, 79) , 0.05621505382194669
(6, 16) , (36, 81) , 0.5526688459845082
(40, 50) , (73, 79) , 0.5433585860669639
(12, 58) , (38, 56) , 0.8076290148176283
(39, 25) , (69, 23) , 0.785886918400966
(21, 34) , (6, 79) , 0.3330389490315553
(14, 22) , (15, 73) , 0.10181903867056896
(10, 69) , (45, 43) , 0.2018348716376629
(44, 96) , (38, 15) , 0.40419129943832466
(26, 70) , (16, 11) , 0.3434195143199704
(86, 32) , (5, 13) , 0.01344737105189886
(81, 45) , (99, 53) , 0.008938545287930477
(41, 36) , (75, 56) , 0.996054745371529
(93, 2) , (37, 24) , 0.22093034168068104
